plate	cycle	well	tile	channel
1	1	B3	71	405_nm_Ex
1	1	B3	71	561_nm_Ex_-_1
1	1	B3	71	561_nm_Ex_-_2
1	1	B3	71	638_nm_Ex_-_1
1	1	B3	71	638_nm_Ex_-_2
1	1	B3	72	405_nm_Ex
1	1	B3	72	561_nm_Ex_-_1
1	1	B3	72	561_nm_Ex_-_2
1	1	B3	72	638_nm_Ex_-_1
1	1	B3	72	638_nm_Ex_-_2
1	1	B3	73	405_nm_Ex
1	1	B3	73	561_nm_Ex_-_1
1	1	B3	73	561_nm_Ex_-_2
1	1	B3	73	638_nm_Ex_-_1
1	1	B3	73	638_nm_Ex_-_2
1	1	B3	74	405_nm_Ex
1	1	B3	74	561_nm_Ex_-_1
1	1	B3	74	561_nm_Ex_-_2
1	1	B3	74	638_nm_Ex_-_1
1	1	B3	74	638_nm_Ex_-_2
1	1	B3	75	405_nm_Ex
1	1	B3	75	561_nm_Ex_-_1
1	1	B3	75	561_nm_Ex_-_2
1	1	B3	75	638_nm_Ex_-_1
1	1	B3	75	638_nm_Ex_-_2
1	2	A1	0	405_nm_Ex
1	2	A1	0	561_nm_Ex_-_1
1	2	A1	0	561_nm_Ex_-_2
1	2	A1	0	638_nm_Ex_-_1
1	2	A1	0	638_nm_Ex_-_2
1	2	A1	1	405_nm_Ex
1	2	A1	1	561_nm_Ex_-_1
1	2	A1	1	561_nm_Ex_-_2
1	2	A1	1	638_nm_Ex_-_1
1	2	A1	1	638_nm_Ex_-_2
1	2	A1	2	405_nm_Ex
1	2	A1	2	561_nm_Ex_-_1
1	2	A1	2	561_nm_Ex_-_2
1	2	A1	2	638_nm_Ex_-_1
1	2	A1	2	638_nm_Ex_-_2
1	2	A1	3	405_nm_Ex
1	2	A1	3	561_nm_Ex_-_1
1	2	A1	3	561_nm_Ex_-_2
1	2	A1	3	638_nm_Ex_-_1
1	2	A1	3	638_nm_Ex_-_2
1	2	A1	4	405_nm_Ex
1	2	A1	4	561_nm_Ex_-_1
1	2	A1	4	561_nm_Ex_-_2
1	2	A1	4	638_nm_Ex_-_1
1	2	A1	4	638_nm_Ex_-_2
1	2	A1	5	405_nm_Ex
1	2	A1	5	561_nm_Ex_-_1
1	2	A1	5	561_nm_Ex_-_2
1	2	A1	5	638_nm_Ex_-_1
1	2	A1	5	638_nm_Ex_-_2
1	2	A1	6	405_nm_Ex
1	2	A1	6	561_nm_Ex_-_1
1	2	A1	6	561_nm_Ex_-_2
1	2	A1	6	638_nm_Ex_-_1
1	2	A1	6	638_nm_Ex_-_2
1	2	A1	7	405_nm_Ex
1	2	A1	7	561_nm_Ex_-_1
1	2	A1	7	561_nm_Ex_-_2
1	2	A1	7	638_nm_Ex_-_1
1	2	A1	7	638_nm_Ex_-_2
1	2	A1	8	405_nm_Ex
1	2	A1	8	561_nm_Ex_-_1
1	2	A1	8	561_nm_Ex_-_2
1	2	A1	8	638_nm_Ex_-_1
1	2	A1	8	638_nm_Ex_-_2
1	2	A1	9	405_nm_Ex
1	2	A1	9	561_nm_Ex_-_1
1	2	A1	9	561_nm_Ex_-_2
1	2	A1	9	638_nm_Ex_-_1
1	2	A1	9	638_nm_Ex_-_2
1	2	A1	10	405_nm_Ex
1	2	A1	10	561_nm_Ex_-_1
1	2	A1	10	561_nm_Ex_-_2
1	2	A1	10	638_nm_Ex_-_1
1	2	A1	10	638_nm_Ex_-_2
1	2	A1	11	405_nm_Ex
1	2	A1	11	561_nm_Ex_-_1
1	2	A1	11	561_nm_Ex_-_2
1	2	A1	11	638_nm_Ex_-_1
1	2	A1	11	638_nm_Ex_-_2
1	2	A1	12	405_nm_Ex
1	2	A1	12	561_nm_Ex_-_1
1	2	A1	12	561_nm_Ex_-_2
1	2	A1	12	638_nm_Ex_-_1
1	2	A1	12	638_nm_Ex_-_2
1	2	A1	13	405_nm_Ex
1	2	A1	13	561_nm_Ex_-_1
1	2	A1	13	561_nm_Ex_-_2
1	2	A1	13	638_nm_Ex_-_1
1	2	A1	13	638_nm_Ex_-_2
1	2	A1	14	405_nm_Ex
1	2	A1	14	561_nm_Ex_-_1
1	2	A1	14	561_nm_Ex_-_2
1	2	A1	14	638_nm_Ex_-_1
1	2	A1	14	638_nm_Ex_-_2
1	2	A1	15	405_nm_Ex
1	2	A1	15	561_nm_Ex_-_1
1	2	A1	15	561_nm_Ex_-_2
1	2	A1	15	638_nm_Ex_-_1
1	2	A1	15	638_nm_Ex_-_2
1	2	A1	16	405_nm_Ex
1	2	A1	16	561_nm_Ex_-_1
1	2	A1	16	561_nm_Ex_-_2
1	2	A1	16	638_nm_Ex_-_1
1	2	A1	16	638_nm_Ex_-_2
1	2	A1	17	405_nm_Ex
1	2	A1	17	561_nm_Ex_-_1
1	2	A1	17	561_nm_Ex_-_2
1	2	A1	17	638_nm_Ex_-_1
1	2	A1	17	638_nm_Ex_-_2
1	2	A1	18	405_nm_Ex
1	2	A1	18	561_nm_Ex_-_1
1	2	A1	18	561_nm_Ex_-_2
1	2	A1	18	638_nm_Ex_-_1
1	2	A1	18	638_nm_Ex_-_2
1	2	A1	19	405_nm_Ex
1	2	A1	19	561_nm_Ex_-_1
1	2	A1	19	561_nm_Ex_-_2
1	2	A1	19	638_nm_Ex_-_1
1	2	A1	19	638_nm_Ex_-_2
1	2	A1	20	405_nm_Ex
1	2	A1	20	561_nm_Ex_-_1
1	2	A1	20	561_nm_Ex_-_2
1	2	A1	20	638_nm_Ex_-_1
1	2	A1	20	638_nm_Ex_-_2
1	2	A1	21	405_nm_Ex
1	2	A1	21	561_nm_Ex_-_1
1	2	A1	21	561_nm_Ex_-_2
1	2	A1	21	638_nm_Ex_-_1
1	2	A1	21	638_nm_Ex_-_2
1	2	A1	22	405_nm_Ex
1	2	A1	22	561_nm_Ex_-_1
1	2	A1	22	561_nm_Ex_-_2
1	2	A1	22	638_nm_Ex_-_1
1	2	A1	22	638_nm_Ex_-_2
1	2	A1	23	405_nm_Ex
1	2	A1	23	561_nm_Ex_-_1
1	2	A1	23	561_nm_Ex_-_2
1	2	A1	23	638_nm_Ex_-_1
1	2	A1	23	638_nm_Ex_-_2
1	2	A1	24	405_nm_Ex
1	2	A1	24	561_nm_Ex_-_1
1	2	A1	24	561_nm_Ex_-_2
1	2	A1	24	638_nm_Ex_-_1
1	2	A1	24	638_nm_Ex_-_2
1	2	A1	25	405_nm_Ex
1	2	A1	25	561_nm_Ex_-_1
1	2	A1	25	561_nm_Ex_-_2
1	2	A1	25	638_nm_Ex_-_1
1	2	A1	25	638_nm_Ex_-_2
1	2	A1	26	405_nm_Ex
1	2	A1	26	561_nm_Ex_-_1
1	2	A1	26	561_nm_Ex_-_2
1	2	A1	26	638_nm_Ex_-_1
1	2	A1	26	638_nm_Ex_-_2
1	2	A1	27	405_nm_Ex
1	2	A1	27	561_nm_Ex_-_1
1	2	A1	27	561_nm_Ex_-_2
1	2	A1	27	638_nm_Ex_-_1
1	2	A1	27	638_nm_Ex_-_2
1	2	A1	28	405_nm_Ex
1	2	A1	28	561_nm_Ex_-_1
1	2	A1	28	561_nm_Ex_-_2
1	2	A1	28	638_nm_Ex_-_1
1	2	A1	28	638_nm_Ex_-_2
1	2	A1	29	405_nm_Ex
1	2	A1	29	561_nm_Ex_-_1
1	2	A1	29	561_nm_Ex_-_2
1	2	A1	29	638_nm_Ex_-_1
1	2	A1	29	638_nm_Ex_-_2
1	2	A1	30	405_nm_Ex
1	2	A1	30	561_nm_Ex_-_1
1	2	A1	30	561_nm_Ex_-_2
1	2	A1	30	638_nm_Ex_-_1
1	2	A1	30	638_nm_Ex_-_2
1	2	A1	31	405_nm_Ex
1	2	A1	31	561_nm_Ex_-_1
1	2	A1	31	561_nm_Ex_-_2
1	2	A1	31	638_nm_Ex_-_1
1	2	A1	31	638_nm_Ex_-_2
1	2	A1	32	405_nm_Ex
1	2	A1	32	561_nm_Ex_-_1
1	2	A1	32	561_nm_Ex_-_2
1	2	A1	32	638_nm_Ex_-_1
1	2	A1	32	638_nm_Ex_-_2
1	2	A1	33	405_nm_Ex
1	2	A1	33	561_nm_Ex_-_1
1	2	A1	33	561_nm_Ex_-_2
1	2	A1	33	638_nm_Ex_-_1
1	2	A1	33	638_nm_Ex_-_2
1	2	A1	34	405_nm_Ex
1	2	A1	34	561_nm_Ex_-_1
1	2	A1	34	561_nm_Ex_-_2
1	2	A1	34	638_nm_Ex_-_1
1	2	A1	34	638_nm_Ex_-_2
1	2	A1	35	405_nm_Ex
1	2	A1	35	561_nm_Ex_-_1
1	2	A1	35	561_nm_Ex_-_2
1	2	A1	35	638_nm_Ex_-_1
1	2	A1	35	638_nm_Ex_-_2
1	2	A1	36	405_nm_Ex
1	2	A1	36	561_nm_Ex_-_1
1	2	A1	36	561_nm_Ex_-_2
1	2	A1	36	638_nm_Ex_-_1
1	2	A1	36	638_nm_Ex_-_2
1	2	A1	37	405_nm_Ex
1	2	A1	37	561_nm_Ex_-_1
1	2	A1	37	561_nm_Ex_-_2
1	2	A1	37	638_nm_Ex_-_1
1	2	A1	37	638_nm_Ex_-_2
1	2	A1	38	405_nm_Ex
1	2	A1	38	561_nm_Ex_-_1
1	2	A1	38	561_nm_Ex_-_2
1	2	A1	38	638_nm_Ex_-_1
1	2	A1	38	638_nm_Ex_-_2
1	2	A1	39	405_nm_Ex
1	2	A1	39	561_nm_Ex_-_1
1	2	A1	39	561_nm_Ex_-_2
1	2	A1	39	638_nm_Ex_-_1
1	2	A1	39	638_nm_Ex_-_2
1	2	A1	40	405_nm_Ex
1	2	A1	40	561_nm_Ex_-_1
1	2	A1	40	561_nm_Ex_-_2
1	2	A1	40	638_nm_Ex_-_1
1	2	A1	40	638_nm_Ex_-_2
1	2	A1	41	405_nm_Ex
1	2	A1	41	561_nm_Ex_-_1
1	2	A1	41	561_nm_Ex_-_2
1	2	A1	41	638_nm_Ex_-_1
1	2	A1	41	638_nm_Ex_-_2
1	2	A1	42	405_nm_Ex
1	2	A1	42	561_nm_Ex_-_1
1	2	A1	42	561_nm_Ex_-_2
1	2	A1	42	638_nm_Ex_-_1
1	2	A1	42	638_nm_Ex_-_2
1	2	A1	43	405_nm_Ex
1	2	A1	43	561_nm_Ex_-_1
1	2	A1	43	561_nm_Ex_-_2
1	2	A1	43	638_nm_Ex_-_1
1	2	A1	43	638_nm_Ex_-_2
1	2	A1	44	405_nm_Ex
1	2	A1	44	561_nm_Ex_-_1
1	2	A1	44	561_nm_Ex_-_2
1	2	A1	44	638_nm_Ex_-_1
1	2	A1	44	638_nm_Ex_-_2
1	2	A1	45	405_nm_Ex
1	2	A1	45	561_nm_Ex_-_1
1	2	A1	45	561_nm_Ex_-_2
1	2	A1	45	638_nm_Ex_-_1
1	2	A1	45	638_nm_Ex_-_2
1	2	A1	46	405_nm_Ex
1	2	A1	46	561_nm_Ex_-_1
1	2	A1	46	561_nm_Ex_-_2
1	2	A1	46	638_nm_Ex_-_1
1	2	A1	46	638_nm_Ex_-_2
1	2	A1	47	405_nm_Ex
1	2	A1	47	561_nm_Ex_-_1
1	2	A1	47	561_nm_Ex_-_2
1	2	A1	47	638_nm_Ex_-_1
1	2	A1	47	638_nm_Ex_-_2
1	2	A1	48	405_nm_Ex
1	2	A1	48	561_nm_Ex_-_1
1	2	A1	48	561_nm_Ex_-_2
1	2	A1	48	638_nm_Ex_-_1
1	2	A1	48	638_nm_Ex_-_2
1	2	A1	49	405_nm_Ex
1	2	A1	49	561_nm_Ex_-_1
1	2	A1	49	561_nm_Ex_-_2
1	2	A1	49	638_nm_Ex_-_1
1	2	A1	49	638_nm_Ex_-_2
1	2	A1	50	405_nm_Ex
1	2	A1	50	561_nm_Ex_-_1
1	2	A1	50	561_nm_Ex_-_2
1	2	A1	50	638_nm_Ex_-_1
1	2	A1	50	638_nm_Ex_-_2
1	2	A1	51	405_nm_Ex
1	2	A1	51	561_nm_Ex_-_1
1	2	A1	51	561_nm_Ex_-_2
1	2	A1	51	638_nm_Ex_-_1
1	2	A1	51	638_nm_Ex_-_2
1	2	A1	52	405_nm_Ex
1	2	A1	52	561_nm_Ex_-_1
1	2	A1	52	561_nm_Ex_-_2
1	2	A1	52	638_nm_Ex_-_1
1	2	A1	52	638_nm_Ex_-_2
1	2	A1	53	405_nm_Ex
1	2	A1	53	561_nm_Ex_-_1
1	2	A1	53	561_nm_Ex_-_2
1	2	A1	53	638_nm_Ex_-_1
1	2	A1	53	638_nm_Ex_-_2
1	2	A1	54	405_nm_Ex
1	2	A1	54	561_nm_Ex_-_1
1	2	A1	54	561_nm_Ex_-_2
1	2	A1	54	638_nm_Ex_-_1
1	2	A1	54	638_nm_Ex_-_2
1	2	A1	55	405_nm_Ex
1	2	A1	55	561_nm_Ex_-_1
1	2	A1	55	561_nm_Ex_-_2
1	2	A1	55	638_nm_Ex_-_1
1	2	A1	55	638_nm_Ex_-_2
1	2	A1	56	405_nm_Ex
1	2	A1	56	561_nm_Ex_-_1
1	2	A1	56	561_nm_Ex_-_2
1	2	A1	56	638_nm_Ex_-_1
1	2	A1	56	638_nm_Ex_-_2
1	2	A1	57	405_nm_Ex
1	2	A1	57	561_nm_Ex_-_1
1	2	A1	57	561_nm_Ex_-_2
1	2	A1	57	638_nm_Ex_-_1
1	2	A1	57	638_nm_Ex_-_2
1	2	A1	58	405_nm_Ex
1	2	A1	58	561_nm_Ex_-_1
1	2	A1	58	561_nm_Ex_-_2
1	2	A1	58	638_nm_Ex_-_1
1	2	A1	58	638_nm_Ex_-_2
1	2	A1	59	405_nm_Ex
1	2	A1	59	561_nm_Ex_-_1
1	2	A1	59	561_nm_Ex_-_2
1	2	A1	59	638_nm_Ex_-_1
1	2	A1	59	638_nm_Ex_-_2
1	2	A1	60	405_nm_Ex
1	2	A1	60	561_nm_Ex_-_1
1	2	A1	60	561_nm_Ex_-_2
1	2	A1	60	638_nm_Ex_-_1
1	2	A1	60	638_nm_Ex_-_2
1	2	A1	61	405_nm_Ex
1	2	A1	61	561_nm_Ex_-_1
1	2	A1	61	561_nm_Ex_-_2
1	2	A1	61	638_nm_Ex_-_1
1	2	A1	61	638_nm_Ex_-_2
1	2	A1	62	405_nm_Ex
1	2	A1	62	561_nm_Ex_-_1
1	2	A1	62	561_nm_Ex_-_2
1	2	A1	62	638_nm_Ex_-_1
1	2	A1	62	638_nm_Ex_-_2
1	2	A1	63	405_nm_Ex
1	2	A1	63	561_nm_Ex_-_1
1	2	A1	63	561_nm_Ex_-_2
1	2	A1	63	638_nm_Ex_-_1
1	2	A1	63	638_nm_Ex_-_2
1	2	A1	64	405_nm_Ex
1	2	A1	64	561_nm_Ex_-_1
1	2	A1	64	561_nm_Ex_-_2
1	2	A1	64	638_nm_Ex_-_1
1	2	A1	64	638_nm_Ex_-_2
1	2	A1	65	405_nm_Ex
1	2	A1	65	561_nm_Ex_-_1
1	2	A1	65	561_nm_Ex_-_2
1	2	A1	65	638_nm_Ex_-_1
1	2	A1	65	638_nm_Ex_-_2
1	2	A1	66	405_nm_Ex
1	2	A1	66	561_nm_Ex_-_1
1	2	A1	66	561_nm_Ex_-_2
1	2	A1	66	638_nm_Ex_-_1
1	2	A1	66	638_nm_Ex_-_2
1	2	A1	67	405_nm_Ex
1	2	A1	67	561_nm_Ex_-_1
1	2	A1	67	561_nm_Ex_-_2
1	2	A1	67	638_nm_Ex_-_1
1	2	A1	67	638_nm_Ex_-_2
1	2	A1	68	405_nm_Ex
1	2	A1	68	561_nm_Ex_-_1
1	2	A1	68	561_nm_Ex_-_2
1	2	A1	68	638_nm_Ex_-_1
1	2	A1	68	638_nm_Ex_-_2
1	2	A1	69	405_nm_Ex
1	2	A1	69	561_nm_Ex_-_1
1	2	A1	69	561_nm_Ex_-_2
1	2	A1	69	638_nm_Ex_-_1
1	2	A1	69	638_nm_Ex_-_2
1	2	A1	70	405_nm_Ex
1	2	A1	70	561_nm_Ex_-_1
1	2	A1	70	561_nm_Ex_-_2
1	2	A1	70	638_nm_Ex_-_1
1	2	A1	70	638_nm_Ex_-_2
1	2	A1	71	405_nm_Ex
1	2	A1	71	561_nm_Ex_-_1
1	2	A1	71	561_nm_Ex_-_2
1	2	A1	71	638_nm_Ex_-_1
1	2	A1	71	638_nm_Ex_-_2
1	2	A1	72	405_nm_Ex
1	2	A1	72	561_nm_Ex_-_1
1	2	A1	72	561_nm_Ex_-_2
1	2	A1	72	638_nm_Ex_-_1
1	2	A1	72	638_nm_Ex_-_2
1	2	A1	73	405_nm_Ex
1	2	A1	73	561_nm_Ex_-_1
1	2	A1	73	561_nm_Ex_-_2
1	2	A1	73	638_nm_Ex_-_1
1	2	A1	73	638_nm_Ex_-_2
1	2	A1	74	405_nm_Ex
1	2	A1	74	561_nm_Ex_-_1
1	2	A1	74	561_nm_Ex_-_2
1	2	A1	74	638_nm_Ex_-_1
1	2	A1	74	638_nm_Ex_-_2
1	2	A1	75	405_nm_Ex
1	2	A1	75	561_nm_Ex_-_1
1	2	A1	75	561_nm_Ex_-_2
1	2	A1	75	638_nm_Ex_-_1
1	2	A1	75	638_nm_Ex_-_2
1	2	A2	0	405_nm_Ex
1	2	A2	0	561_nm_Ex_-_1
1	2	A2	0	561_nm_Ex_-_2
1	2	A2	0	638_nm_Ex_-_1
1	2	A2	0	638_nm_Ex_-_2
1	2	A2	1	405_nm_Ex
1	2	A2	1	561_nm_Ex_-_1
1	2	A2	1	561_nm_Ex_-_2
1	2	A2	1	638_nm_Ex_-_1
1	2	A2	1	638_nm_Ex_-_2
1	2	A2	2	405_nm_Ex
1	2	A2	2	561_nm_Ex_-_1
1	2	A2	2	561_nm_Ex_-_2
1	2	A2	2	638_nm_Ex_-_1
1	2	A2	2	638_nm_Ex_-_2
1	2	A2	3	405_nm_Ex
1	2	A2	3	561_nm_Ex_-_1
1	2	A2	3	561_nm_Ex_-_2
1	2	A2	3	638_nm_Ex_-_1
1	2	A2	3	638_nm_Ex_-_2
1	2	A2	4	405_nm_Ex
1	2	A2	4	561_nm_Ex_-_1
1	2	A2	4	561_nm_Ex_-_2
1	2	A2	4	638_nm_Ex_-_1
1	2	A2	4	638_nm_Ex_-_2
1	2	A2	5	405_nm_Ex
1	2	A2	5	561_nm_Ex_-_1
1	2	A2	5	561_nm_Ex_-_2
1	2	A2	5	638_nm_Ex_-_1
1	2	A2	5	638_nm_Ex_-_2
1	2	A2	6	405_nm_Ex
1	2	A2	6	561_nm_Ex_-_1
1	2	A2	6	561_nm_Ex_-_2
1	2	A2	6	638_nm_Ex_-_1
1	2	A2	6	638_nm_Ex_-_2
1	2	A2	7	405_nm_Ex
1	2	A2	7	561_nm_Ex_-_1
1	2	A2	7	561_nm_Ex_-_2
1	2	A2	7	638_nm_Ex_-_1
1	2	A2	7	638_nm_Ex_-_2
1	2	A2	8	405_nm_Ex
1	2	A2	8	561_nm_Ex_-_1
1	2	A2	8	561_nm_Ex_-_2
1	2	A2	8	638_nm_Ex_-_1
1	2	A2	8	638_nm_Ex_-_2
1	2	A2	9	405_nm_Ex
1	2	A2	9	561_nm_Ex_-_1
1	2	A2	9	561_nm_Ex_-_2
1	2	A2	9	638_nm_Ex_-_1
1	2	A2	9	638_nm_Ex_-_2
1	2	A2	10	405_nm_Ex
1	2	A2	10	561_nm_Ex_-_1
1	2	A2	10	561_nm_Ex_-_2
1	2	A2	10	638_nm_Ex_-_1
1	2	A2	10	638_nm_Ex_-_2
1	2	A2	11	405_nm_Ex
1	2	A2	11	561_nm_Ex_-_1
1	2	A2	11	561_nm_Ex_-_2
1	2	A2	11	638_nm_Ex_-_1
1	2	A2	11	638_nm_Ex_-_2
1	2	A2	12	405_nm_Ex
1	2	A2	12	561_nm_Ex_-_1
1	2	A2	12	561_nm_Ex_-_2
1	2	A2	12	638_nm_Ex_-_1
1	2	A2	12	638_nm_Ex_-_2
1	2	A2	13	405_nm_Ex
1	2	A2	13	561_nm_Ex_-_1
1	2	A2	13	561_nm_Ex_-_2
1	2	A2	13	638_nm_Ex_-_1
1	2	A2	13	638_nm_Ex_-_2
1	2	A2	14	405_nm_Ex
1	2	A2	14	561_nm_Ex_-_1
1	2	A2	14	561_nm_Ex_-_2
1	2	A2	14	638_nm_Ex_-_1
1	2	A2	14	638_nm_Ex_-_2
1	2	A2	15	405_nm_Ex
1	2	A2	15	561_nm_Ex_-_1
1	2	A2	15	561_nm_Ex_-_2
1	2	A2	15	638_nm_Ex_-_1
1	2	A2	15	638_nm_Ex_-_2
1	2	A2	16	405_nm_Ex
1	2	A2	16	561_nm_Ex_-_1
1	2	A2	16	561_nm_Ex_-_2
1	2	A2	16	638_nm_Ex_-_1
1	2	A2	16	638_nm_Ex_-_2
1	2	A2	17	405_nm_Ex
1	2	A2	17	561_nm_Ex_-_1
1	2	A2	17	561_nm_Ex_-_2
1	2	A2	17	638_nm_Ex_-_1
1	2	A2	17	638_nm_Ex_-_2
1	2	A2	18	405_nm_Ex
1	2	A2	18	561_nm_Ex_-_1
1	2	A2	18	561_nm_Ex_-_2
1	2	A2	18	638_nm_Ex_-_1
1	2	A2	18	638_nm_Ex_-_2
1	2	A2	19	405_nm_Ex
1	2	A2	19	561_nm_Ex_-_1
1	2	A2	19	561_nm_Ex_-_2
1	2	A2	19	638_nm_Ex_-_1
1	2	A2	19	638_nm_Ex_-_2
1	2	A2	20	405_nm_Ex
1	2	A2	20	561_nm_Ex_-_1
1	2	A2	20	561_nm_Ex_-_2
1	2	A2	20	638_nm_Ex_-_1
1	2	A2	20	638_nm_Ex_-_2
1	2	A2	21	405_nm_Ex
1	2	A2	21	561_nm_Ex_-_1
1	2	A2	21	561_nm_Ex_-_2
1	2	A2	21	638_nm_Ex_-_1
1	2	A2	21	638_nm_Ex_-_2
1	2	A2	22	405_nm_Ex
1	2	A2	22	561_nm_Ex_-_1
1	2	A2	22	561_nm_Ex_-_2
1	2	A2	22	638_nm_Ex_-_1
1	2	A2	22	638_nm_Ex_-_2
1	2	A2	23	405_nm_Ex
1	2	A2	23	561_nm_Ex_-_1
1	2	A2	23	561_nm_Ex_-_2
1	2	A2	23	638_nm_Ex_-_1
1	2	A2	23	638_nm_Ex_-_2
1	2	A2	24	405_nm_Ex
1	2	A2	24	561_nm_Ex_-_1
1	2	A2	24	561_nm_Ex_-_2
1	2	A2	24	638_nm_Ex_-_1
1	2	A2	24	638_nm_Ex_-_2
1	2	A2	25	405_nm_Ex
1	2	A2	25	561_nm_Ex_-_1
1	2	A2	25	561_nm_Ex_-_2
1	2	A2	25	638_nm_Ex_-_1
1	2	A2	25	638_nm_Ex_-_2
1	2	A2	26	405_nm_Ex
1	2	A2	26	561_nm_Ex_-_1
1	2	A2	26	561_nm_Ex_-_2
1	2	A2	26	638_nm_Ex_-_1
1	2	A2	26	638_nm_Ex_-_2
1	2	A2	27	405_nm_Ex
1	2	A2	27	561_nm_Ex_-_1
1	2	A2	27	561_nm_Ex_-_2
1	2	A2	27	638_nm_Ex_-_1
1	2	A2	27	638_nm_Ex_-_2
1	2	A2	28	405_nm_Ex
1	2	A2	28	561_nm_Ex_-_1
1	2	A2	28	561_nm_Ex_-_2
1	2	A2	28	638_nm_Ex_-_1
1	2	A2	28	638_nm_Ex_-_2
1	2	A2	29	405_nm_Ex
1	2	A2	29	561_nm_Ex_-_1
1	2	A2	29	561_nm_Ex_-_2
1	2	A2	29	638_nm_Ex_-_1
1	2	A2	29	638_nm_Ex_-_2
1	2	A2	30	405_nm_Ex
1	2	A2	30	561_nm_Ex_-_1
1	2	A2	30	561_nm_Ex_-_2
1	2	A2	30	638_nm_Ex_-_1
1	2	A2	30	638_nm_Ex_-_2
1	2	A2	31	405_nm_Ex
1	2	A2	31	561_nm_Ex_-_1
1	2	A2	31	561_nm_Ex_-_2
1	2	A2	31	638_nm_Ex_-_1
1	2	A2	31	638_nm_Ex_-_2
1	2	A2	32	405_nm_Ex
1	2	A2	32	561_nm_Ex_-_1
1	2	A2	32	561_nm_Ex_-_2
1	2	A2	32	638_nm_Ex_-_1
1	2	A2	32	638_nm_Ex_-_2
1	2	A2	33	405_nm_Ex
1	2	A2	33	561_nm_Ex_-_1
1	2	A2	33	561_nm_Ex_-_2
1	2	A2	33	638_nm_Ex_-_1
1	2	A2	33	638_nm_Ex_-_2
1	2	A2	34	405_nm_Ex
1	2	A2	34	561_nm_Ex_-_1
1	2	A2	34	561_nm_Ex_-_2
1	2	A2	34	638_nm_Ex_-_1
1	2	A2	34	638_nm_Ex_-_2
1	2	A2	35	405_nm_Ex
1	2	A2	35	561_nm_Ex_-_1
1	2	A2	35	561_nm_Ex_-_2
1	2	A2	35	638_nm_Ex_-_1
1	2	A2	35	638_nm_Ex_-_2
1	2	A2	36	405_nm_Ex
1	2	A2	36	561_nm_Ex_-_1
1	2	A2	36	561_nm_Ex_-_2
1	2	A2	36	638_nm_Ex_-_1
1	2	A2	36	638_nm_Ex_-_2
1	2	A2	37	405_nm_Ex
1	2	A2	37	561_nm_Ex_-_1
1	2	A2	37	561_nm_Ex_-_2
1	2	A2	37	638_nm_Ex_-_1
1	2	A2	37	638_nm_Ex_-_2
1	2	A2	38	405_nm_Ex
1	2	A2	38	561_nm_Ex_-_1
1	2	A2	38	561_nm_Ex_-_2
1	2	A2	38	638_nm_Ex_-_1
1	2	A2	38	638_nm_Ex_-_2
1	2	A2	39	405_nm_Ex
1	2	A2	39	561_nm_Ex_-_1
1	2	A2	39	561_nm_Ex_-_2
1	2	A2	39	638_nm_Ex_-_1
1	2	A2	39	638_nm_Ex_-_2
1	2	A2	40	405_nm_Ex
1	2	A2	40	561_nm_Ex_-_1
1	2	A2	40	561_nm_Ex_-_2
1	2	A2	40	638_nm_Ex_-_1
1	2	A2	40	638_nm_Ex_-_2
1	2	A2	41	405_nm_Ex
1	2	A2	41	561_nm_Ex_-_1
1	2	A2	41	561_nm_Ex_-_2
1	2	A2	41	638_nm_Ex_-_1
1	2	A2	41	638_nm_Ex_-_2
1	2	A2	42	405_nm_Ex
1	2	A2	42	561_nm_Ex_-_1
1	2	A2	42	561_nm_Ex_-_2
1	2	A2	42	638_nm_Ex_-_1
1	2	A2	42	638_nm_Ex_-_2
1	2	A2	43	405_nm_Ex
1	2	A2	43	561_nm_Ex_-_1
1	2	A2	43	561_nm_Ex_-_2
1	2	A2	43	638_nm_Ex_-_1
1	2	A2	43	638_nm_Ex_-_2
1	2	A2	44	405_nm_Ex
1	2	A2	44	561_nm_Ex_-_1
1	2	A2	44	561_nm_Ex_-_2
1	2	A2	44	638_nm_Ex_-_1
1	2	A2	44	638_nm_Ex_-_2
1	2	A2	45	405_nm_Ex
1	2	A2	45	561_nm_Ex_-_1
1	2	A2	45	561_nm_Ex_-_2
1	2	A2	45	638_nm_Ex_-_1
1	2	A2	45	638_nm_Ex_-_2
1	2	A2	46	405_nm_Ex
1	2	A2	46	561_nm_Ex_-_1
1	2	A2	46	561_nm_Ex_-_2
1	2	A2	46	638_nm_Ex_-_1
1	2	A2	46	638_nm_Ex_-_2
1	2	A2	47	405_nm_Ex
1	2	A2	47	561_nm_Ex_-_1
1	2	A2	47	561_nm_Ex_-_2
1	2	A2	47	638_nm_Ex_-_1
1	2	A2	47	638_nm_Ex_-_2
1	2	A2	48	405_nm_Ex
1	2	A2	48	561_nm_Ex_-_1
1	2	A2	48	561_nm_Ex_-_2
1	2	A2	48	638_nm_Ex_-_1
1	2	A2	48	638_nm_Ex_-_2
1	2	A2	49	405_nm_Ex
1	2	A2	49	561_nm_Ex_-_1
1	2	A2	49	561_nm_Ex_-_2
1	2	A2	49	638_nm_Ex_-_1
1	2	A2	49	638_nm_Ex_-_2
1	2	A2	50	405_nm_Ex
1	2	A2	50	561_nm_Ex_-_1
1	2	A2	50	561_nm_Ex_-_2
1	2	A2	50	638_nm_Ex_-_1
